FL_DATE,MKT_CARRIER,MKT_CARRIER_FL_NUM,ORIGIN,ORIGIN_CITY_NAME,ORIGIN_STATE_ABR,ORIGIN_WAC,DEST,DEST_CITY_NAME,DEST_STATE_ABR,DEST_WAC,CRS_DEP_TIME,DEP_TIME,CRS_ARR_TIME,ARR_TIME,CANCELLED,DIVERTED,DISTANCE
1/5/2022 12:00:00 AM,WN,2120,BUR,"Burbank, CA",CA,91,LAS,"Las Vegas, NV",NV,85,1830,,1940,,1.00,0.00,223.00
1/5/2022 12:00:00 AM,WN,2125,MAF,"Midland/Odessa, TX",TX,74,HOU,"Houston, TX",TX,74,0635,0728,0755,0844,0.00,0.00,441.00
1/5/2022 12:00:00 AM,WN,2145,MSY,"New Orleans, LA",LA,72,HOU,"Houston, TX",TX,74,1210,1205,1330,1339,0.00,0.00,302.00
1/5/2022 12:00:00 AM,WN,2146,LAS,"Las Vegas, NV",NV,85,DAL,"Dallas, TX",TX,74,0810,0811,1245,1243,0.00,0.00,1067.00
1/5/2022 12:00:00 AM,WN,2153,ABQ,"Albuquerque, NM",NM,86,LAS,"Las Vegas, NV",NV,85,1125,1123,1205,1158,0.00,0.00,486.00
1/5/2022 12:00:00 AM,WN,2153,DCA,"Washington, DC",VA,38,HOU,"Houston, TX",TX,74,0600,,0840,,1.00,0.00,1218.00
1/5/2022 12:00:00 AM,WN,2153,HOU,"Houston, TX",TX,74,ABQ,"Albuquerque, NM",NM,86,0930,0928,1050,1041,0.00,0.00,759.00
1/5/2022 12:00:00 AM,WN,2156,ATL,"Atlanta, GA",GA,34,GSP,"Greer, SC",SC,37,2050,2128,2145,2218,0.00,0.00,153.00
1/5/2022 12:00:00 AM,WN,2156,JAN,"Jackson/Vicksburg, MS",MS,53,ATL,"Atlanta, GA",GA,34,1725,1721,2000,1923,0.00,0.00,341.00
1/5/2022 12:00:00 AM,WN,2164,ABQ,"Albuquerque, NM",NM,86,PHX,"Phoenix, AZ",AZ,81,1425,1601,1545,1713,0.00,0.00,328.00
1/5/2022 12:00:00 AM,WN,2164,AUS,"Austin, TX",TX,74,ABQ,"Albuquerque, NM",NM,86,1245,1423,1340,1513,0.00,0.00,619.00
1/5/2022 12:00:00 AM,WN,2164,PHX,"Phoenix, AZ",AZ,81,SFO,"San Francisco, CA",CA,91,1635,1802,1745,1850,0.00,0.00,651.00
1/5/2022 12:00:00 AM,WN,2167,SLC,"Salt Lake City, UT",UT,87,PHX,"Phoenix, AZ",AZ,81,0635,0630,0825,0754,0.00,0.00,507.00
1/5/2022 12:00:00 AM,WN,2170,SFO,"San Francisco, CA",CA,91,SAN,"San Diego, CA",CA,91,1835,1940,2005,2057,0.00,0.00,447.00
1/5/2022 12:00:00 AM,WN,2174,SNA,"Santa Ana, CA",CA,91,PHX,"Phoenix, AZ",AZ,81,1935,1938,2150,2146,0.00,0.00,338.00
1/5/2022 12:00:00 AM,WN,2177,LAS,"Las Vegas, NV",NV,85,FAT,"Fresno, CA",CA,91,2000,2044,2110,2147,0.00,0.00,259.00
1/5/2022 12:00:00 AM,WN,2183,HNL,"Honolulu, HI",HI,2,LGB,"Long Beach, CA",CA,91,1300,1258,2025,2034,0.00,0.00,2569.00
1/5/2022 12:00:00 AM,WN,2184,SAN,"San Diego, CA",CA,91,LAS,"Las Vegas, NV",NV,85,0800,0831,0920,0932,0.00,0.00,258.00
1/5/2022 12:00:00 AM,WN,2186,SAN,"San Diego, CA",CA,91,LAS,"Las Vegas, NV",NV,85,1200,1154,1320,1300,0.00,0.00,258.00
1/5/2022 12:00:00 AM,WN,2188,SAN,"San Diego, CA",CA,91,LAS,"Las Vegas, NV",NV,85,1600,1619,1720,1724,0.00,0.00,258.00
1/5/2022 12:00:00 AM,WN,2189,DEN,"Denver, CO",CO,82,PHX,"Phoenix, AZ",AZ,81,1010,1106,1210,1244,0.00,0.00,602.00
1/5/2022 12:00:00 AM,WN,2189,OKC,"Oklahoma City, OK",OK,73,DEN,"Denver, CO",CO,82,0845,0850,0925,0940,0.00,0.00,495.00
1/5/2022 12:00:00 AM,WN,2190,SAN,"San Diego, CA",CA,91,LIH,"Lihue, HI",HI,2,0705,0657,1130,1051,0.00,0.00,2676.00
1/5/2022 12:00:00 AM,WN,2191,LIH,"Lihue, HI",HI,2,SAN,"San Diego, CA",CA,91,1245,1237,2015,2015,0.00,0.00,2676.00
1/5/2022 12:00:00 AM,WN,2192,ATL,"Atlanta, GA",GA,34,IAD,"Washington, DC",VA,38,1100,1135,1240,1301,0.00,0.00,534.00
1/5/2022 12:00:00 AM,WN,2192,OMA,"Omaha, NE",NE,65,ATL,"Atlanta, GA",GA,34,0700,0712,1020,1008,0.00,0.00,821.00
1/5/2022 12:00:00 AM,WN,2196,BZN,"Bozeman, MT",MT,84,LAS,"Las Vegas, NV",NV,85,1340,1346,1440,1500,0.00,0.00,701.00
1/5/2022 12:00:00 AM,WN,2196,HOU,"Houston, TX",TX,74,SAT,"San Antonio, TX",TX,74,2115,2249,2215,2334,0.00,0.00,192.00
1/5/2022 12:00:00 AM,WN,2196,LAS,"Las Vegas, NV",NV,85,HOU,"Houston, TX",TX,74,1540,1616,2030,2051,0.00,0.00,1235.00
1/5/2022 12:00:00 AM,WN,2197,LGB,"Long Beach, CA",CA,91,LAS,"Las Vegas, NV",NV,85,2040,2035,2145,2128,0.00,0.00,231.00
1/5/2022 12:00:00 AM,WN,2197,OGG,"Kahului, HI",HI,2,LGB,"Long Beach, CA",CA,91,1240,1249,1955,2004,0.00,0.00,2498.00
1/5/2022 12:00:00 AM,WN,2206,SJC,"San Jose, CA",CA,91,LAX,"Los Angeles, CA",CA,91,2045,2050,2200,2151,0.00,0.00,308.00
1/5/2022 12:00:00 AM,WN,221,COS,"Colorado Springs, CO",CO,82,LAS,"Las Vegas, NV",NV,85,1500,1504,1555,1615,0.00,0.00,604.00
1/5/2022 12:00:00 AM,WN,221,DAL,"Dallas, TX",TX,74,COS,"Colorado Springs, CO",CO,82,1315,1334,1410,1431,0.00,0.00,602.00
1/5/2022 12:00:00 AM,WN,221,LAS,"Las Vegas, NV",NV,85,OAK,"Oakland, CA",CA,91,1640,1727,1815,1850,0.00,0.00,407.00
1/5/2022 12:00:00 AM,WN,221,OAK,"Oakland, CA",CA,91,SLC,"Salt Lake City, UT",UT,87,1900,2055,2145,2334,0.00,0.00,588.00
1/5/2022 12:00:00 AM,WN,2211,BNA,"Nashville, TN",TN,54,MYR,"Myrtle Beach, SC",SC,37,1840,1903,2105,2118,0.00,0.00,471.00
1/5/2022 12:00:00 AM,WN,2211,PIT,"Pittsburgh, PA",PA,23,BNA,"Nashville, TN",TN,54,1720,1730,1800,1800,0.00,0.00,462.00
1/5/2022 12:00:00 AM,WN,2213,PHX,"Phoenix, AZ",AZ,81,SAN,"San Diego, CA",CA,91,1150,1243,1205,1244,0.00,0.00,304.00
1/5/2022 12:00:00 AM,WN,2213,SAN,"San Diego, CA",CA,91,AUS,"Austin, TX",TX,74,1250,1405,1730,1840,0.00,0.00,1164.00
1/5/2022 12:00:00 AM,WN,2214,AUS,"Austin, TX",TX,74,LAX,"Los Angeles, CA",CA,91,1825,1949,1950,2058,0.00,0.00,1242.00
1/5/2022 12:00:00 AM,WN,2214,LAX,"Los Angeles, CA",CA,91,PHX,"Phoenix, AZ",AZ,81,2035,2147,2255,0001,0.00,0.00,370.00
1/5/2022 12:00:00 AM,WN,2223,SJU,"San Juan, PR",PR,3,BWI,"Baltimore, MD",MD,35,0630,,0950,,1.00,0.00,1565.00
1/5/2022 12:00:00 AM,WN,2224,LGA,"New York, NY",NY,22,MDW,"Chicago, IL",IL,41,1855,,2035,,1.00,0.00,725.00
1/5/2022 12:00:00 AM,WN,2226,GSP,"Greer, SC",SC,37,ATL,"Atlanta, GA",GA,34,1655,1647,1755,1740,0.00,0.00,153.00
1/5/2022 12:00:00 AM,WN,2226,HOU,"Houston, TX",TX,74,GSP,"Greer, SC",SC,37,1320,1334,1620,1620,0.00,0.00,845.00
1/5/2022 12:00:00 AM,WN,2226,OKC,"Oklahoma City, OK",OK,73,HOU,"Houston, TX",TX,74,1050,1120,1220,1241,0.00,0.00,419.00
1/5/2022 12:00:00 AM,WN,2228,HOU,"Houston, TX",TX,74,HRL,"Harlingen/San Benito, TX",TX,74,1500,1515,1605,1611,0.00,0.00,277.00
1/5/2022 12:00:00 AM,WN,223,CMH,"Columbus, OH",OH,44,FLL,"Fort Lauderdale, FL",FL,33,1620,1654,1855,1919,0.00,0.00,973.00
1/5/2022 12:00:00 AM,WN,2230,LAS,"Las Vegas, NV",NV,85,DAL,"Dallas, TX",TX,74,1845,1940,2315,0009,0.00,0.00,1067.00
1/5/2022 12:00:00 AM,WN,2230,OAK,"Oakland, CA",CA,91,LAS,"Las Vegas, NV",NV,85,1630,1636,1800,1758,0.00,0.00,407.00
1/5/2022 12:00:00 AM,WN,2233,BWI,"Baltimore, MD",MD,35,ROC,"Rochester, NY",NY,22,1410,1414,1525,1527,0.00,0.00,277.00
1/5/2022 12:00:00 AM,WN,2233,SLC,"Salt Lake City, UT",UT,87,BWI,"Baltimore, MD",MD,35,0705,0701,1320,1258,0.00,0.00,1865.00
1/5/2022 12:00:00 AM,WN,2237,MDW,"Chicago, IL",IL,41,MCI,"Kansas City, MO",MO,64,1825,1938,1950,2100,0.00,0.00,405.00
1/5/2022 12:00:00 AM,WN,2239,LAS,"Las Vegas, NV",NV,85,PDX,"Portland, OR",OR,92,1705,,1925,,1.00,0.00,763.00
1/5/2022 12:00:00 AM,WN,2250,OAK,"Oakland, CA",CA,91,SLC,"Salt Lake City, UT",UT,87,0910,0905,1155,1152,0.00,0.00,588.00
1/5/2022 12:00:00 AM,WN,2253,DEN,"Denver, CO",CO,82,MCI,"Kansas City, MO",MO,64,1445,1658,1720,1942,0.00,0.00,533.00
1/5/2022 12:00:00 AM,WN,2253,MCI,"Kansas City, MO",MO,64,MCO,"Orlando, FL",FL,33,1755,2039,2130,2356,0.00,0.00,1072.00
1/5/2022 12:00:00 AM,WN,2257,TPA,"Tampa, FL",FL,33,ORD,"Chicago, IL",IL,41,0900,0902,1045,1129,0.00,0.00,1011.00
1/5/2022 12:00:00 AM,WN,226,DAL,"Dallas, TX",TX,74,ELP,"El Paso, TX",TX,74,0920,0920,1010,0958,0.00,0.00,562.00
1/5/2022 12:00:00 AM,WN,2270,STL,"St. Louis, MO",MO,64,DEN,"Denver, CO",CO,82,2005,2141,2125,2341,0.00,0.00,770.00
1/5/2022 12:00:00 AM,WN,2272,BUR,"Burbank, CA",CA,91,PHX,"Phoenix, AZ",AZ,81,1705,1717,1935,1939,0.00,0.00,369.00
1/5/2022 12:00:00 AM,WN,2272,OAK,"Oakland, CA",CA,91,BUR,"Burbank, CA",CA,91,1525,1526,1635,1651,0.00,0.00,325.00
1/5/2022 12:00:00 AM,WN,2284,PDX,"Portland, OR",OR,92,DEN,"Denver, CO",CO,82,1340,,1705,,1.00,0.00,991.00
1/5/2022 12:00:00 AM,WN,2284,SMF,"Sacramento, CA",CA,91,PDX,"Portland, OR",OR,92,1115,1352,1250,1525,0.00,0.00,479.00
1/5/2022 12:00:00 AM,WN,2302,LAS,"Las Vegas, NV",NV,85,ONT,"Ontario, CA",CA,91,0845,0850,0945,0940,0.00,0.00,197.00
1/5/2022 12:00:00 AM,WN,2302,ONT,"Ontario, CA",CA,91,SMF,"Sacramento, CA",CA,91,1020,,1150,,1.00,0.00,390.00
1/5/2022 12:00:00 AM,WN,2303,BUR,"Burbank, CA",CA,91,LAS,"Las Vegas, NV",NV,85,1410,1410,1520,1515,0.00,0.00,223.00
1/5/2022 12:00:00 AM,WN,2303,SMF,"Sacramento, CA",CA,91,BUR,"Burbank, CA",CA,91,1225,,1340,,1.00,0.00,358.00
1/5/2022 12:00:00 AM,WN,2304,LAS,"Las Vegas, NV",NV,85,PHX,"Phoenix, AZ",AZ,81,1600,,1810,,1.00,0.00,255.00
1/5/2022 12:00:00 AM,WN,2304,PHX,"Phoenix, AZ",AZ,81,SMF,"Sacramento, CA",CA,91,1850,1848,1955,1940,0.00,0.00,647.00
1/5/2022 12:00:00 AM,WN,2312,HOU,"Houston, TX",TX,74,SJC,"San Jose, CA",CA,91,1500,1509,1715,1712,0.00,0.00,1621.00
1/5/2022 12:00:00 AM,WN,2312,SJC,"San Jose, CA",CA,91,PHX,"Phoenix, AZ",AZ,81,1805,1806,2055,2047,0.00,0.00,621.00
1/5/2022 12:00:00 AM,WN,2315,DAL,"Dallas, TX",TX,74,LAS,"Las Vegas, NV",NV,85,2035,2331,2130,0010,0.00,0.00,1067.00
1/5/2022 12:00:00 AM,WN,2317,DAL,"Dallas, TX",TX,74,LIT,"Little Rock, AR",AR,71,1245,1317,1350,1410,0.00,0.00,296.00
1/5/2022 12:00:00 AM,WN,2317,LIT,"Little Rock, AR",AR,71,STL,"St. Louis, MO",MO,64,1440,1452,1550,1549,0.00,0.00,296.00
1/5/2022 12:00:00 AM,WN,2317,MCO,"Orlando, FL",FL,33,DAL,"Dallas, TX",TX,74,1010,1009,1200,1151,0.00,0.00,973.00
1/5/2022 12:00:00 AM,WN,2317,ORF,"Norfolk, VA",VA,38,MCO,"Orlando, FL",FL,33,0715,0718,0920,0907,0.00,0.00,655.00
1/5/2022 12:00:00 AM,WN,2317,STL,"St. Louis, MO",MO,64,LAX,"Los Angeles, CA",CA,91,1640,1723,1855,1919,0.00,0.00,1592.00
1/5/2022 12:00:00 AM,WN,2320,SJC,"San Jose, CA",CA,91,LIH,"Lihue, HI",HI,2,1010,1008,1400,1339,0.00,0.00,2466.00
1/5/2022 12:00:00 AM,WN,2321,LIH,"Lihue, HI",HI,2,SJC,"San Jose, CA",CA,91,1515,1527,2225,2227,0.00,0.00,2466.00
1/5/2022 12:00:00 AM,WN,2323,BOI,"Boise, ID",ID,83,LAS,"Las Vegas, NV",NV,85,0715,0713,0800,0749,0.00,0.00,519.00
1/5/2022 12:00:00 AM,WN,2323,LAS,"Las Vegas, NV",NV,85,SAN,"San Diego, CA",CA,91,0845,0853,0955,0947,0.00,0.00,258.00
1/5/2022 12:00:00 AM,WN,2323,SAN,"San Diego, CA",CA,91,SMF,"Sacramento, CA",CA,91,1030,1036,1210,1217,0.00,0.00,480.00
1/5/2022 12:00:00 AM,WN,2325,LGB,"Long Beach, CA",CA,91,PHX,"Phoenix, AZ",AZ,81,1135,1134,1355,1343,0.00,0.00,355.00
1/5/2022 12:00:00 AM,WN,2325,SMF,"Sacramento, CA",CA,91,LGB,"Long Beach, CA",CA,91,0935,0930,1100,1043,0.00,0.00,387.00
1/5/2022 12:00:00 AM,WN,2326,ITO,"Hilo, HI",HI,2,HNL,"Honolulu, HI",HI,2,1830,1825,1920,1918,0.00,0.00,216.00
1/5/2022 12:00:00 AM,WN,2327,HNL,"Honolulu, HI",HI,2,OGG,"Kahului, HI",HI,2,2030,2024,2110,2137,0.00,0.00,100.00
1/5/2022 12:00:00 AM,WN,2329,AUS,"Austin, TX",TX,74,HOU,"Houston, TX",TX,74,1415,1554,1515,1655,0.00,0.00,148.00
1/5/2022 12:00:00 AM,WN,2329,HOU,"Houston, TX",TX,74,STL,"St. Louis, MO",MO,64,1615,1809,1810,1949,0.00,0.00,687.00
1/5/2022 12:00:00 AM,WN,2329,STL,"St. Louis, MO",MO,64,BOS,"Boston, MA",MA,13,1850,2045,2220,2352,0.00,0.00,1047.00
1/5/2022 12:00:00 AM,WN,2330,DEN,"Denver, CO",CO,82,HOU,"Houston, TX",TX,74,1820,1958,2150,2347,0.00,0.00,883.00
1/5/2022 12:00:00 AM,WN,2331,SAN,"San Diego, CA",CA,91,KOA,"Kona, HI",HI,2,1010,1005,1430,1428,0.00,0.00,2556.00
1/5/2022 12:00:00 AM,WN,2332,KOA,"Kona, HI",HI,2,SAN,"San Diego, CA",CA,91,1545,1804,2315,0129,0.00,0.00,2556.00
1/5/2022 12:00:00 AM,WN,2340,PHX,"Phoenix, AZ",AZ,81,SNA,"Santa Ana, CA",CA,91,1525,,1545,,1.00,0.00,338.00
1/5/2022 12:00:00 AM,WN,2357,DAL,"Dallas, TX",TX,74,MDW,"Chicago, IL",IL,41,1915,2233,2125,0017,0.00,0.00,793.00
1/5/2022 12:00:00 AM,WN,2357,DEN,"Denver, CO",CO,82,LIT,"Little Rock, AR",AR,71,1335,1558,1630,1902,0.00,0.00,771.00
1/5/2022 12:00:00 AM,WN,2357,LIT,"Little Rock, AR",AR,71,DAL,"Dallas, TX",TX,74,1715,1945,1830,2126,0.00,0.00,296.00
1/5/2022 12:00:00 AM,WN,2357,MCO,"Orlando, FL",FL,33,DEN,"Denver, CO",CO,82,1030,1157,1235,1506,0.00,0.00,1546.00
1/5/2022 12:00:00 AM,WN,2361,MDW,"Chicago, IL",IL,41,FLL,"Fort Lauderdale, FL",FL,33,0855,,1255,,1.00,0.00,1167.00
1/5/2022 12:00:00 AM,WN,2362,FLL,"Fort Lauderdale, FL",FL,33,BWI,"Baltimore, MD",MD,35,1350,1423,1625,1643,0.00,0.00,925.00
1/5/2022 12:00:00 AM,WN,2363,BWI,"Baltimore, MD",MD,35,FLL,"Fort Lauderdale, FL",FL,33,1710,1752,1950,2029,0.00,0.00,925.00
1/5/2022 12:00:00 AM,WN,2365,RSW,"Fort Myers, FL",FL,33,BWI,"Baltimore, MD",MD,35,0750,0746,1010,1004,0.00,0.00,919.00
1/5/2022 12:00:00 AM,WN,237,FLL,"Fort Lauderdale, FL",FL,33,DEN,"Denver, CO",CO,82,0750,0805,1015,1106,0.00,0.00,1703.00
1/5/2022 12:00:00 AM,WN,2370,BWI,"Baltimore, MD",MD,35,TPA,"Tampa, FL",FL,33,1615,1611,1845,1839,0.00,0.00,842.00
1/5/2022 12:00:00 AM,WN,2376,VPS,"Valparaiso, FL",FL,33,BWI,"Baltimore, MD",MD,35,1220,1217,1535,1506,0.00,0.00,819.00
1/5/2022 12:00:00 AM,WN,2379,SMF,"Sacramento, CA",CA,91,DAL,"Dallas, TX",TX,74,0725,0731,1240,1242,0.00,0.00,1442.00
1/5/2022 12:00:00 AM,WN,2382,CHS,"Charleston, SC",SC,37,HOU,"Houston, TX",TX,74,1805,2007,1955,2159,0.00,0.00,928.00
1/5/2022 12:00:00 AM,WN,2382,DEN,"Denver, CO",CO,82,CHS,"Charleston, SC",SC,37,1215,1344,1720,1836,0.00,0.00,1449.00
1/5/2022 12:00:00 AM,WN,2382,HOU,"Houston, TX",TX,74,LAX,"Los Angeles, CA",CA,91,2050,2304,2235,0031,0.00,0.00,1390.00
1/5/2022 12:00:00 AM,WN,2384,SMF,"Sacramento, CA",CA,91,KOA,"Kona, HI",HI,2,0745,0747,1125,1052,0.00,0.00,2435.00
1/5/2022 12:00:00 AM,WN,2385,KOA,"Kona, HI",HI,2,SMF,"Sacramento, CA",CA,91,1240,1235,1945,1943,0.00,0.00,2435.00
1/5/2022 12:00:00 AM,WN,2390,SMF,"Sacramento, CA",CA,91,BUR,"Burbank, CA",CA,91,1530,1527,1645,1632,0.00,0.00,358.00
1/5/2022 12:00:00 AM,WN,2391,LAX,"Los Angeles, CA",CA,91,PHX,"Phoenix, AZ",AZ,81,1330,1354,1555,1612,0.00,0.00,370.00
1/5/2022 12:00:00 AM,WN,2391,PHX,"Phoenix, AZ",AZ,81,DAL,"Dallas, TX",TX,74,1640,1717,1955,2059,0.00,0.00,879.00
1/5/2022 12:00:00 AM,WN,2394,SEA,"Seattle, WA",WA,93,SMF,"Sacramento, CA",CA,91,1745,1744,1940,1915,0.00,0.00,605.00
1/5/2022 12:00:00 AM,WN,2397,FLL,"Fort Lauderdale, FL",FL,33,ATL,"Atlanta, GA",GA,34,1915,2215,2115,2355,0.00,0.00,581.00
1/5/2022 12:00:00 AM,WN,2397,HOU,"Houston, TX",TX,74,FLL,"Fort Lauderdale, FL",FL,33,1505,1550,1825,1855,0.00,0.00,957.00
1/5/2022 12:00:00 AM,WN,240,PHL,"Philadelphia, PA",PA,23,DEN,"Denver, CO",CO,82,1810,1858,2025,2134,0.00,0.00,1558.00
1/5/2022 12:00:00 AM,WN,2404,MDW,"Chicago, IL",IL,41,TUS,"Tucson, AZ",AZ,81,0905,0912,1205,1211,0.00,0.00,1440.00
1/5/2022 12:00:00 AM,WN,2404,TUS,"Tucson, AZ",AZ,81,HOU,"Houston, TX",TX,74,1250,1306,1605,1615,0.00,0.00,945.00
1/5/2022 12:00:00 AM,WN,2408,PHX,"Phoenix, AZ",AZ,81,PDX,"Portland, OR",OR,92,1700,1742,1850,1921,0.00,0.00,1009.00
1/5/2022 12:00:00 AM,WN,2409,BNA,"Nashville, TN",TN,54,TPA,"Tampa, FL",FL,33,1340,1444,1625,1724,0.00,0.00,612.00
1/5/2022 12:00:00 AM,WN,2409,LGA,"New York, NY",NY,22,DAL,"Dallas, TX",TX,74,2020,2147,2330,0044,0.00,0.00,1381.00
1/5/2022 12:00:00 AM,WN,2409,ORD,"Chicago, IL",IL,41,BNA,"Nashville, TN",TN,54,1130,1244,1300,1406,0.00,0.00,409.00
1/5/2022 12:00:00 AM,WN,2409,TPA,"Tampa, FL",FL,33,LGA,"New York, NY",NY,22,1705,1819,1945,2053,0.00,0.00,1010.00
1/5/2022 12:00:00 AM,WN,2414,BUR,"Burbank, CA",CA,91,OAK,"Oakland, CA",CA,91,1715,1711,1835,1823,0.00,0.00,325.00
1/5/2022 12:00:00 AM,WN,2414,OAK,"Oakland, CA",CA,91,BOI,"Boise, ID",ID,83,1915,2121,2145,2351,0.00,0.00,512.00
1/5/2022 12:00:00 AM,WN,2419,SJC,"San Jose, CA",CA,91,BUR,"Burbank, CA",CA,91,1155,,1300,,1.00,0.00,296.00
1/5/2022 12:00:00 AM,WN,2424,BUR,"Burbank, CA",CA,91,SMF,"Sacramento, CA",CA,91,1330,1325,1455,1444,0.00,0.00,358.00
1/5/2022 12:00:00 AM,WN,2426,BNA,"Nashville, TN",TN,54,HOU,"Houston, TX",TX,74,1745,1820,2000,2025,0.00,0.00,670.00
1/5/2022 12:00:00 AM,WN,2426,DCA,"Washington, DC",VA,38,BNA,"Nashville, TN",TN,54,1600,1632,1700,1728,0.00,0.00,562.00
1/5/2022 12:00:00 AM,WN,2426,MDW,"Chicago, IL",IL,41,OMA,"Omaha, NE",NE,65,0930,0946,1100,1116,0.00,0.00,423.00
1/5/2022 12:00:00 AM,WN,2426,OMA,"Omaha, NE",NE,65,DCA,"Washington, DC",VA,38,1150,1157,1515,1528,0.00,0.00,1012.00
1/5/2022 12:00:00 AM,WN,243,SAT,"San Antonio, TX",TX,74,LAS,"Las Vegas, NV",NV,85,0800,0759,0855,0850,0.00,0.00,1069.00
1/5/2022 12:00:00 AM,WN,2433,TUS,"Tucson, AZ",AZ,81,DEN,"Denver, CO",CO,82,0800,0759,0955,0952,0.00,0.00,639.00
1/5/2022 12:00:00 AM,WN,2465,DEN,"Denver, CO",CO,82,ATL,"Atlanta, GA",GA,34,1530,1606,2015,2059,0.00,0.00,1199.00
1/5/2022 12:00:00 AM,WN,2465,SAN,"San Diego, CA",CA,91,DEN,"Denver, CO",CO,82,1130,1132,1450,1502,0.00,0.00,853.00
1/5/2022 12:00:00 AM,WN,2465,SMF,"Sacramento, CA",CA,91,SAN,"San Diego, CA",CA,91,0920,0923,1050,1037,0.00,0.00,480.00
1/5/2022 12:00:00 AM,WN,247,MDW,"Chicago, IL",IL,41,BUF,"Buffalo, NY",NY,22,1910,,2135,,1.00,0.00,468.00
1/5/2022 12:00:00 AM,WN,2487,MEM,"Memphis, TN",TN,54,HOU,"Houston, TX",TX,74,0705,0709,0855,0845,0.00,0.00,484.00
1/5/2022 12:00:00 AM,WN,2493,SYR,"Syracuse, NY",NY,22,BWI,"Baltimore, MD",MD,35,0630,,0800,,1.00,0.00,273.00
1/5/2022 12:00:00 AM,WN,2496,BWI,"Baltimore, MD",MD,35,SYR,"Syracuse, NY",NY,22,1500,1526,1610,1622,0.00,0.00,273.00
1/5/2022 12:00:00 AM,WN,25,BNA,"Nashville, TN",TN,54,ORD,"Chicago, IL",IL,41,0610,0606,0755,0807,0.00,0.00,409.00
1/5/2022 12:00:00 AM,WN,25,DAL,"Dallas, TX",TX,74,HOU,"Houston, TX",TX,74,1200,1256,1315,1354,0.00,0.00,239.00
1/5/2022 12:00:00 AM,WN,25,HOU,"Houston, TX",TX,74,MAF,"Midland/Odessa, TX",TX,74,1355,,1520,,1.00,0.00,441.00
1/5/2022 12:00:00 AM,WN,25,ORD,"Chicago, IL",IL,41,DAL,"Dallas, TX",TX,74,0840,0912,1120,1157,0.00,0.00,798.00
1/5/2022 12:00:00 AM,WN,250,PHX,"Phoenix, AZ",AZ,81,SFO,"San Francisco, CA",CA,91,0805,0816,0915,0916,0.00,0.00,651.00
1/5/2022 12:00:00 AM,WN,2507,SLC,"Salt Lake City, UT",UT,87,BUR,"Burbank, CA",CA,91,1415,1443,1515,1523,0.00,0.00,574.00
1/5/2022 12:00:00 AM,WN,2509,SMF,"Sacramento, CA",CA,91,ONT,"Ontario, CA",CA,91,0910,0916,1030,1023,0.00,0.00,390.00
1/5/2022 12:00:00 AM,WN,251,MCO,"Orlando, FL",FL,33,MDW,"Chicago, IL",IL,41,2045,2154,2230,2320,0.00,0.00,990.00
1/5/2022 12:00:00 AM,WN,252,LAS,"Las Vegas, NV",NV,85,OGG,"Kahului, HI",HI,2,1700,1805,2120,2216,0.00,0.00,2695.00
1/5/2022 12:00:00 AM,WN,2522,MDW,"Chicago, IL",IL,41,CLE,"Cleveland, OH",OH,44,1605,1607,1815,1820,0.00,0.00,307.00
1/5/2022 12:00:00 AM,WN,2522,OKC,"Oklahoma City, OK",OK,73,MDW,"Chicago, IL",IL,41,1310,1310,1505,1458,0.00,0.00,691.00
1/5/2022 12:00:00 AM,WN,2522,PHX,"Phoenix, AZ",AZ,81,OKC,"Oklahoma City, OK",OK,73,0930,0928,1235,1224,0.00,0.00,833.00
1/5/2022 12:00:00 AM,WN,2525,MDW,"Chicago, IL",IL,41,AUS,"Austin, TX",TX,74,2045,,2330,,1.00,0.00,972.00
1/5/2022 12:00:00 AM,WN,2525,MSP,"Minneapolis, MN",MN,63,MDW,"Chicago, IL",IL,41,1805,,1945,,1.00,0.00,349.00
1/5/2022 12:00:00 AM,WN,2531,SRQ,"Sarasota/Bradenton, FL",FL,33,LGA,"New York, NY",NY,22,1200,1243,1500,1514,0.00,0.00,1047.00
1/5/2022 12:00:00 AM,WN,2543,OAK,"Oakland, CA",CA,91,SAN,"San Diego, CA",CA,91,0950,0949,1120,1103,0.00,0.00,446.00
1/5/2022 12:00:00 AM,WN,2546,DEN,"Denver, CO",CO,82,TUS,"Tucson, AZ",AZ,81,2130,2349,2330,0204,0.00,0.00,639.00
1/5/2022 12:00:00 AM,WN,2546,ORD,"Chicago, IL",IL,41,DEN,"Denver, CO",CO,82,1850,,2035,,1.00,0.00,888.00
1/5/2022 12:00:00 AM,WN,2549,OAK,"Oakland, CA",CA,91,BUR,"Burbank, CA",CA,91,1430,1434,1540,1536,0.00,0.00,325.00
1/5/2022 12:00:00 AM,WN,256,DEN,"Denver, CO",CO,82,ELP,"El Paso, TX",TX,74,1845,2043,2035,2303,0.00,0.00,563.00
1/5/2022 12:00:00 AM,WN,256,MCO,"Orlando, FL",FL,33,DEN,"Denver, CO",CO,82,1550,,1755,,1.00,0.00,1546.00
1/5/2022 12:00:00 AM,WN,256,MDW,"Chicago, IL",IL,41,MCO,"Orlando, FL",FL,33,1125,1140,1500,1504,0.00,0.00,990.00
1/5/2022 12:00:00 AM,WN,2561,DEN,"Denver, CO",CO,82,AUS,"Austin, TX",TX,74,1935,2242,2245,0207,0.00,0.00,775.00
